2025-07-22 13:14:44,997 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:15:40,398 - INFO - User 'Marty' (Role: kiosk_management) logged in.
2025-07-22 13:15:56,757 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:16:48,306 - INFO - User 'Marty' (Role: kiosk_management) logged in.
2025-07-22 13:19:17,199 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:20:06,244 - INFO - User 'system' (Role: system) logged in.
2025-07-22 14:25:49,978 - ERROR - Klipper fetch for 'Ender 3 Neo #3': 503 Server Error: Klippy Disconnected for url: http://neo3.local/printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard
2025-07-22 14:25:49,995 - ERROR - Klipper fetch for 'Ender 3 Neo #3': 503 Server Error: Klippy Disconnected for url: http://neo3.local/printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard
2025-07-22 14:41:27,862 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290eb8c0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:41:27,865 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ebb90>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:41:34,027 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290c21e0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:41:56,383 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ec080>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:41:57,861 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ef5f0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:41:57,863 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290c3950>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:42:10,011 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ebc20>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:42:27,863 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290effe0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:42:27,866 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ef410>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:42:32,369 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e94c0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
